DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_STATUS_2,OBS_STATUS_3,AUX_OBS_STATUS,CONF_STATUS,UNIT_MULT,BASE_PER,DECIMALS
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2014,370.0934512,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2015,367.9294893,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2016,403.6019052,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2017,434.274298,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2018,469.0622892,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2019,524.6986871,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2020,574.0970956,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2021,641.6255137,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2022,762.4332554,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),PRT,A,G,USD_PPP_PS,_Z,_Z,2023,836.4842944,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),SVK,A,G,USD_PPP_PS,_Z,_Z,2000,72.45347154,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),SVK,A,G,USD_PPP_PS,_Z,_Z,2002,74.94189272,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),SVK,A,G,USD_PPP_PS,_Z,_Z,2003,79.5265784,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),SVK,A,G,USD_PPP_PS,_Z,_Z,2004,76.08617792,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),SVK,A,G,USD_PPP_PS,_Z,_Z,2005,81.86711856,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),SVK,A,G,USD_PPP_PS,_Z,_Z,2006,89.5016762,,,,,,0,,0
OECD.STI.STP:DSD_MSTI@DF_MSTI(1.3),SVK,A,G,USD_PPP_PS,_Z,_Z,2007,94.59313624,,,,,,0,,0
